 Matnum      sand     silt    clay     bd     om   TH33       TH1500 
879  87.000  11.400  1.600   1.58ecord_tuple-8.3f0.005   -1.000  -1.000  
880  89.000  8.900   2.100   1.58ecord_tuple-8.3f0.003   -1.000  -1.000  
881  90.500  7.500   2.000   1.58ecord_tuple-8.3f0.001   -1.000  -1.000  
882  92.000  6.000   2.000   1.58ecord_tuple-8.3f0.001   -1.000  -1.000  
883  96.000  2.600   1.400   1.58ecord_tuple-8.3f0.002   -1.000  -1.000  
884  92.000  6.000   2.000   1.58ecord_tuple-8.3f0.002   -1.000  -1.000  
885  74.000  21.250  4.750   1.58ecord_tuple-8.3f0.001   -1.000  -1.000  
886  74.000  21.250  4.750   1.58ecord_tuple-8.3f0.001   -1.000  -1.000  
