TIME_2DSOIL,TIME_PHREEQCRM,DATE,MINERAL_N,DELTA_NITRIFIED_N,DELTA_DENITRIFIED_N
  45292.836474,      72271.31,01/01/2024,     28.45,  0.1458247E-02,  0.0000000E+00
  45292.837279,      72340.92,01/01/2024,     28.45,  0.1483819E-02,  0.0000000E+00
  45292.838104,      72412.19,01/01/2024,     28.45,  0.1519182E-02,  0.0000000E+00
  45292.838953,      72485.52,01/01/2024,     28.45,  0.1562619E-02,  0.0000000E+00
  45292.839829,      72561.20,01/01/2024,     28.45,  0.1612453E-02,  0.0000000E+00
  45292.840708,      72637.17,01/01/2024,     28.45,  0.1618388E-02,  0.0000000E+00
  45292.841587,      72713.14,01/01/2024,     28.46,  0.1618096E-02,  0.0000000E+00
  45292.842467,      72789.11,01/01/2024,     28.45,  0.1617802E-02,  0.0000000E+00
  45292.843346,      72865.08,01/01/2024,     28.45,  0.1617515E-02,  0.0000000E+00
  45292.844225,      72941.05,01/01/2024,     28.43,  0.1617222E-02,  0.0000000E+00
  45292.845104,      73017.02,01/01/2024,     28.40,  0.1616935E-02,  0.0000000E+00
  45292.845984,      73092.99,01/01/2024,     28.35,  0.1616643E-02,  0.0000000E+00
  45292.846863,      73168.96,01/01/2024,     28.29,  0.1616357E-02,  0.0000000E+00
  45292.847742,      73244.93,01/01/2024,     28.20,  0.1616067E-02,  0.0000000E+00
  45292.848622,      73320.90,01/01/2024,     28.11,  0.1615778E-02,  0.0000000E+00
  45292.849501,      73396.87,01/01/2024,     27.99,  0.1615488E-02,  0.0000000E+00
  45292.850380,      73472.84,01/01/2024,     27.87,  0.1615199E-02,  0.0000000E+00
  45292.851259,      73548.81,01/01/2024,     27.74,  0.1614910E-02,  0.0000000E+00
  45292.852139,      73624.78,01/01/2024,     27.61,  0.1614622E-02,  0.0000000E+00
  45292.853018,      73700.75,01/01/2024,     27.47,  0.1614336E-02,  0.0000000E+00
  45292.853897,      73776.72,01/01/2024,     27.33,  0.1614046E-02,  0.0000000E+00
  45292.854776,      73852.69,01/01/2024,     27.19,  0.1613758E-02,  0.0000000E+00
  45292.855656,      73928.66,01/01/2024,     27.05,  0.1613471E-02,  0.0000000E+00
  45292.856794,      74026.97,01/01/2024,     26.87,  0.2087650E-02,  0.0000000E+00
  45292.858311,      74158.06,01/01/2024,     26.63,  0.2782905E-02,  0.0000000E+00
  45292.860165,      74318.27,01/01/2024,     26.35,  0.3400270E-02,  0.0000000E+00
  45292.862020,      74478.49,01/01/2024,     26.07,  0.3399001E-02,  0.0000000E+00
  45292.863874,      74638.71,01/01/2024,     25.81,  0.3397722E-02,  0.0000000E+00
  45292.865728,      74798.92,01/01/2024,     25.55,  0.3396445E-02,  0.0000000E+00
