TIME_2DSOIL,TIME_PHREEQCRM,DATE,MINERAL_N,DELTA_NITRIFIED_N,DELTA_DENITRIFIED_N
  45299.625000,     658800.00,01/08/2024,     11.63,  0.1296581E-01,  0.6595877E-02
  45299.645000,     660528.00,01/08/2024,     11.64,  0.2393503E-01,  0.1218813E-01
  45299.655833,     661464.00,01/08/2024,     11.64,  0.1296296E-01,  0.6608773E-02
  45299.666667,     662400.00,01/08/2024,     11.65,  0.1296194E-01,  0.6613306E-02
  45299.686667,     664128.00,01/08/2024,     11.66,  0.2392796E-01,  0.1222031E-01
  45299.697500,     665064.00,01/08/2024,     11.66,  0.1295917E-01,  0.6626180E-02
  45299.708333,     666000.00,01/08/2024,     11.67,  0.1295817E-01,  0.6630714E-02
  45299.728333,     667728.00,01/08/2024,     11.68,  0.2392102E-01,  0.1225246E-01
  45299.739167,     668664.00,01/08/2024,     11.68,  0.1295544E-01,  0.6643574E-02
  45299.750000,     669600.00,01/08/2024,     11.69,  0.1295450E-01,  0.6648094E-02
  45299.770000,     671328.00,01/08/2024,     11.70,  0.2391416E-01,  0.1228455E-01
  45299.780833,     672264.00,01/08/2024,     11.70,  0.1295179E-01,  0.6660932E-02
  45299.791667,     673200.00,01/08/2024,     11.71,  0.1295086E-01,  0.6665441E-02
  45299.811667,     674928.00,01/08/2024,     11.72,  0.2390756E-01,  0.1231661E-01
  45299.822500,     675864.00,01/08/2024,     11.72,  0.1294823E-01,  0.6678271E-02
  45299.833333,     676800.00,01/08/2024,     11.73,  0.1294734E-01,  0.6682781E-02
  45299.853333,     678528.00,01/08/2024,     11.73,  0.2390104E-01,  0.1234862E-01
  45299.864167,     679464.00,01/08/2024,     11.74,  0.1294475E-01,  0.6695583E-02
  45299.875000,     680400.00,01/08/2024,     11.74,  0.1294384E-01,  0.6700081E-02
  45299.895000,     682128.00,01/08/2024,     11.75,  0.2389468E-01,  0.1238056E-01
  45299.905833,     683064.00,01/08/2024,     11.76,  0.1294132E-01,  0.6712866E-02
  45299.916667,     684000.00,01/08/2024,     11.76,  0.1294045E-01,  0.6717358E-02
  45299.936667,     685728.00,01/08/2024,     11.77,  0.2388848E-01,  0.1241248E-01
  45299.947500,     686664.00,01/08/2024,     11.78,  0.1293799E-01,  0.6730127E-02
  45299.958333,     687600.00,01/08/2024,     11.78,  0.1293711E-01,  0.6734612E-02
  45299.978333,     689328.00,01/08/2024,     11.79,  0.2388231E-01,  0.1244433E-01
  45299.989167,     690264.00,01/08/2024,     11.80,  0.1293466E-01,  0.6747352E-02
  45300.000000,     691200.00,01/09/2024,     11.80,  0.1293385E-01,  0.6751838E-02
  45300.020000,     692928.00,01/09/2024,     11.81,  0.2387630E-01,  0.1247615E-01
  45300.030833,     693864.00,01/09/2024,     11.82,  0.1293148E-01,  0.6764576E-02
  45300.041667,     694800.00,01/09/2024,     11.82,  0.1293066E-01,  0.6769045E-02
  45300.061667,     696528.00,01/09/2024,     11.83,  0.2387044E-01,  0.1250792E-01
  45300.072500,     697464.00,01/09/2024,     11.84,  0.1292831E-01,  0.6781760E-02
  45300.083333,     698400.00,01/09/2024,     11.84,  0.1292752E-01,  0.6786227E-02
  45300.103333,     700128.00,01/09/2024,     11.85,  0.2386467E-01,  0.1253965E-01
  45300.114167,     701064.00,01/09/2024,     11.86,  0.1292524E-01,  0.6798921E-02
  45300.125000,     702000.00,01/09/2024,     11.86,  0.1292442E-01,  0.6803377E-02
  45300.145000,     703728.00,01/09/2024,     11.87,  0.2385901E-01,  0.1257135E-01
  45300.155833,     704664.00,01/09/2024,     11.88,  0.1292218E-01,  0.6816063E-02
  45300.166667,     705600.00,01/09/2024,     11.88,  0.1292142E-01,  0.6820514E-02
  45300.186667,     707328.00,01/09/2024,     11.89,  0.2385346E-01,  0.1260299E-01
  45300.197500,     708264.00,01/09/2024,     11.89,  0.1291921E-01,  0.6833172E-02
  45300.208333,     709200.00,01/09/2024,     11.90,  0.1291845E-01,  0.6837622E-02
  45300.228333,     710928.00,01/09/2024,     11.91,  0.2384806E-01,  0.1263458E-01
  45300.239167,     711864.00,01/09/2024,     11.91,  0.1291629E-01,  0.6850269E-02
  45300.250000,     712800.00,01/09/2024,     11.92,  0.1291555E-01,  0.6854704E-02
  45300.270000,     714528.00,01/09/2024,     11.93,  0.2384272E-01,  0.1266613E-01
  45300.280833,     715464.00,01/09/2024,     11.93,  0.1291345E-01,  0.6867335E-02
  45300.291667,     716400.00,01/09/2024,     11.94,  0.1291271E-01,  0.6871770E-02
  45300.311667,     718128.00,01/09/2024,     11.95,  0.2383752E-01,  0.1269765E-01
  45300.322500,     719064.00,01/09/2024,     11.95,  0.1291065E-01,  0.6884380E-02
  45300.333333,     720000.00,01/09/2024,     11.96,  0.1290991E-01,  0.6888814E-02
  45300.353333,     721728.00,01/09/2024,     11.97,  0.2383236E-01,  0.1272911E-01
  45300.364167,     722664.00,01/09/2024,     11.97,  0.1290791E-01,  0.6901402E-02
  45300.375000,     723600.00,01/09/2024,     11.98,  0.1290719E-01,  0.6905830E-02
  45300.395000,     725328.00,01/09/2024,     11.99,  0.2382738E-01,  0.1276053E-01
  45300.405833,     726264.00,01/09/2024,     11.99,  0.1290518E-01,  0.6918400E-02
  45300.416667,     727200.00,01/09/2024,     12.00,  0.1290450E-01,  0.6922824E-02
  45300.436667,     728928.00,01/09/2024,     12.00,  0.2382242E-01,  0.1279192E-01
  45300.447500,     729864.00,01/09/2024,     12.01,  0.1290254E-01,  0.6935381E-02
  45300.458333,     730800.00,01/09/2024,     12.01,  0.1290186E-01,  0.6939792E-02
  45300.478333,     732528.00,01/09/2024,     12.02,  0.2381756E-01,  0.1282326E-01
  45300.489167,     733464.00,01/09/2024,     12.03,  0.1289995E-01,  0.6952330E-02
  45300.500000,     734400.00,01/09/2024,     12.03,  0.1289927E-01,  0.6956737E-02
  45300.520000,     736128.00,01/09/2024,     12.04,  0.2381284E-01,  0.1285455E-01
  45300.530833,     737064.00,01/09/2024,     12.05,  0.1289741E-01,  0.6969254E-02
  45300.541667,     738000.00,01/09/2024,     12.05,  0.1289674E-01,  0.6973659E-02
  45300.561667,     739728.00,01/09/2024,     12.06,  0.2380817E-01,  0.1288580E-01
  45300.572500,     740664.00,01/09/2024,     12.07,  0.1289491E-01,  0.6986162E-02
  45300.583333,     741600.00,01/09/2024,     12.07,  0.1289424E-01,  0.6990554E-02
  45300.603333,     743328.00,01/09/2024,     12.08,  0.2380360E-01,  0.1291700E-01
  45300.614167,     744264.00,01/09/2024,     12.09,  0.1289246E-01,  0.7003040E-02
  45300.625000,     745200.00,01/09/2024,     12.09,  0.1289181E-01,  0.7007427E-02
  45300.645000,     746928.00,01/09/2024,     12.10,  0.2379914E-01,  0.1294815E-01
  45300.655833,     747864.00,01/09/2024,     12.10,  0.1289003E-01,  0.7019889E-02
  45300.666667,     748800.00,01/09/2024,     12.11,  0.1288941E-01,  0.7024266E-02
  45300.686667,     750528.00,01/09/2024,     12.12,  0.2379475E-01,  0.1297925E-01
  45300.697500,     751464.00,01/09/2024,     12.12,  0.1288769E-01,  0.7036707E-02
  45300.708333,     752400.00,01/09/2024,     12.13,  0.1288707E-01,  0.7041087E-02
  45300.728333,     754128.00,01/09/2024,     12.14,  0.2379043E-01,  0.1301031E-01
  45300.739167,     755064.00,01/09/2024,     12.14,  0.1288536E-01,  0.7053498E-02
  45300.740370,     755168.00,01/09/2024,     12.14,  0.1431641E-02,  0.7839353E-03
  45300.740727,     755198.82,01/09/2024,     12.14,  0.4241889E-03,  0.2322801E-03
  45300.741084,     755229.63,01/09/2024,     12.14,  0.4241884E-03,  0.2322876E-03
  45300.741440,     755260.45,01/09/2024,     12.14,  0.4241877E-03,  0.2322904E-03
  45300.741916,     755301.53,01/09/2024,     12.14,  0.5655825E-03,  0.3097274E-03
  45300.742391,     755342.62,01/09/2024,     12.14,  0.5655817E-03,  0.3097301E-03
  45300.742977,     755393.19,01/09/2024,     12.14,  0.6960991E-03,  0.3812095E-03
  45300.743599,     755446.94,01/09/2024,     12.14,  0.7399750E-03,  0.4052208E-03
  45300.744239,     755502.25,01/09/2024,     12.14,  0.7613156E-03,  0.4168142E-03
  45300.744879,     755557.55,01/09/2024,     12.14,  0.7613136E-03,  0.4165551E-03
  45300.745519,     755612.86,01/09/2024,     12.14,  0.7613109E-03,  0.4160212E-03
  45300.746216,     755673.10,01/09/2024,     12.15,  0.8292880E-03,  0.4519480E-03
  45300.746923,     755734.13,01/09/2024,     12.15,  0.8400282E-03,  0.4555756E-03
  45300.747636,     755795.78,01/09/2024,     12.15,  0.8486224E-03,  0.4568914E-03
  45300.748364,     755858.67,01/09/2024,     12.15,  0.8657210E-03,  0.4617197E-03
  45300.749104,     755922.61,01/09/2024,     12.15,  0.8801356E-03,  0.4641604E-03
  45300.749552,     755961.31,01/09/2024,     12.15,  0.5326663E-03,  0.2789003E-03
  45300.750000,     756000.00,01/09/2024,     12.15,  0.5326653E-03,  0.2768027E-03
  45300.750744,     756064.29,01/09/2024,     12.15,  0.8849017E-03,  0.4536783E-03
  45300.751502,     756129.76,01/09/2024,     12.15,  0.9012871E-03,  0.4555908E-03
  45300.752272,     756196.29,01/09/2024,     12.15,  0.9157392E-03,  0.4561697E-03
  45300.753044,     756263.03,01/09/2024,     12.15,  0.9186688E-03,  0.4509300E-03
  45300.753828,     756330.73,01/09/2024,     12.15,  0.9319411E-03,  0.4506062E-03
  45300.754610,     756398.28,01/09/2024,     12.15,  0.9298115E-03,  0.4429241E-03
  45300.755396,     756466.20,01/09/2024,     12.15,  0.9348285E-03,  0.4388529E-03
  45300.756184,     756534.32,01/09/2024,     12.15,  0.9377464E-03,  0.4340123E-03
  45300.756985,     756603.49,01/09/2024,     12.15,  0.9520404E-03,  0.4345436E-03
  45300.757789,     756672.98,01/09/2024,     12.15,  0.9565796E-03,  0.4307372E-03
  45300.758594,     756742.50,01/09/2024,     12.15,  0.9568727E-03,  0.4252729E-03
  45300.759400,     756812.19,01/09/2024,     12.15,  0.9593286E-03,  0.4210015E-03
  45300.760207,     756881.89,01/09/2024,     12.15,  0.9593262E-03,  0.4158870E-03
  45300.761014,     756951.58,01/09/2024,     12.15,  0.9593233E-03,  0.4110025E-03
  45300.761834,     757022.42,01/09/2024,     12.15,  0.9750769E-03,  0.4129228E-03
  45300.762656,     757093.52,01/09/2024,     12.15,  0.9785293E-03,  0.4097216E-03
  45300.763481,     757164.79,01/09/2024,     12.15,  0.9810247E-03,  0.4062584E-03
  45300.764307,     757236.15,01/09/2024,     12.16,  0.9822260E-03,  0.4023554E-03
  45300.765135,     757307.66,01/09/2024,     12.16,  0.9843096E-03,  0.3988002E-03
  45300.765964,     757379.30,01/09/2024,     12.16,  0.9860126E-03,  0.3949621E-03
  45300.766793,     757450.93,01/09/2024,     12.16,  0.9860083E-03,  0.3902983E-03
  45300.767622,     757522.57,01/09/2024,     12.16,  0.9860030E-03,  0.3855108E-03
  45300.768451,     757594.20,01/09/2024,     12.16,  0.9859990E-03,  0.3806093E-03
  45300.769281,     757665.84,01/09/2024,     12.16,  0.9859962E-03,  0.3756215E-03
  45300.770110,     757737.47,01/09/2024,     12.16,  0.9859944E-03,  0.3705964E-03
  45300.770939,     757809.11,01/09/2024,     12.16,  0.9859920E-03,  0.3655705E-03
  45300.771768,     757880.75,01/09/2024,     12.16,  0.9859870E-03,  0.3605539E-03
  45300.772597,     757952.38,01/09/2024,     12.16,  0.9859850E-03,  0.3555714E-03
  45300.773426,     758024.02,01/09/2024,     12.16,  0.9859820E-03,  0.3506339E-03
  45300.774255,     758095.65,01/09/2024,     12.16,  0.9859781E-03,  0.3457502E-03
  45300.775084,     758167.29,01/09/2024,     12.16,  0.9859753E-03,  0.3409382E-03
  45300.775913,     758238.92,01/09/2024,     12.16,  0.9859711E-03,  0.3362100E-03
  45300.776743,     758310.56,01/09/2024,     12.16,  0.9859665E-03,  0.3315763E-03
  45300.777572,     758382.19,01/09/2024,     12.16,  0.9859635E-03,  0.3270405E-03
  45300.778401,     758453.83,01/09/2024,     12.16,  0.9859598E-03,  0.3226077E-03
  45300.779230,     758525.47,01/09/2024,     12.17,  0.9859577E-03,  0.3182803E-03
  45300.780059,     758597.10,01/09/2024,     12.17,  0.9859538E-03,  0.3140557E-03
  45300.780888,     758668.74,01/09/2024,     12.17,  0.9859502E-03,  0.3099341E-03
  45300.781717,     758740.37,01/09/2024,     12.17,  0.9859471E-03,  0.3059150E-03
  45300.782546,     758812.01,01/09/2024,     12.17,  0.9859452E-03,  0.3019978E-03
  45300.783376,     758883.64,01/09/2024,     12.17,  0.9859402E-03,  0.2981809E-03
  45300.784205,     758955.28,01/09/2024,     12.17,  0.9859343E-03,  0.2944629E-03
  45300.785034,     759026.92,01/09/2024,     12.17,  0.9859316E-03,  0.2908435E-03
  45300.785863,     759098.55,01/09/2024,     12.17,  0.9859280E-03,  0.2873238E-03
  45300.786692,     759170.19,01/09/2024,     12.17,  0.9859243E-03,  0.2839067E-03
  45300.787521,     759241.82,01/09/2024,     12.17,  0.9859236E-03,  0.2805928E-03
  45300.788350,     759313.46,01/09/2024,     12.17,  0.9859209E-03,  0.2773827E-03
  45300.789179,     759385.09,01/09/2024,     12.17,  0.9859171E-03,  0.2742733E-03
  45300.790008,     759456.73,01/09/2024,     12.17,  0.9859146E-03,  0.2712626E-03
  45300.790838,     759528.36,01/09/2024,     12.17,  0.9859097E-03,  0.2683482E-03
  45300.791667,     759600.00,01/09/2024,     12.18,  0.9859068E-03,  0.2655269E-03
  45300.792531,     759674.64,01/09/2024,     12.18,  0.1027257E-02,  0.2737012E-03
  45300.793395,     759749.32,01/09/2024,     12.18,  0.1027759E-02,  0.2709732E-03
  45300.794260,     759824.03,01/09/2024,     12.18,  0.1028226E-02,  0.2683326E-03
  45300.795125,     759898.77,01/09/2024,     12.18,  0.1028668E-02,  0.2657833E-03
  45300.795990,     759973.52,01/09/2024,     12.18,  0.1028664E-02,  0.2632229E-03
  45300.796855,     760048.29,01/09/2024,     12.18,  0.1029130E-02,  0.2608948E-03
  45300.797721,     760123.10,01/09/2024,     12.18,  0.1029513E-02,  0.2586602E-03
  45300.798587,     760197.93,01/09/2024,     12.18,  0.1029880E-02,  0.2565382E-03
  45300.799454,     760272.79,01/09/2024,     12.18,  0.1030228E-02,  0.2545230E-03
  45300.800320,     760347.68,01/09/2024,     12.18,  0.1030566E-02,  0.2526132E-03
  45300.801187,     760422.58,01/09/2024,     12.18,  0.1030892E-02,  0.2508009E-03
  45300.802055,     760497.51,01/09/2024,     12.18,  0.1031199E-02,  0.2490782E-03
  45300.802922,     760572.46,01/09/2024,     12.18,  0.1031492E-02,  0.2474411E-03
  45300.803790,     760647.44,01/09/2024,     12.18,  0.1031773E-02,  0.2458859E-03
  45300.804658,     760722.43,01/09/2024,     12.19,  0.1032041E-02,  0.2444081E-03
  45300.805526,     760797.44,01/09/2024,     12.19,  0.1032297E-02,  0.2430046E-03
  45300.806394,     760872.47,01/09/2024,     12.19,  0.1032546E-02,  0.2416735E-03
  45300.807263,     760947.51,01/09/2024,     12.19,  0.1032783E-02,  0.2404113E-03
  45300.808132,     761022.58,01/09/2024,     12.19,  0.1033014E-02,  0.2392206E-03
  45300.809001,     761097.66,01/09/2024,     12.19,  0.1033249E-02,  0.2380989E-03
  45300.809870,     761172.74,01/09/2024,     12.19,  0.1033286E-02,  0.2370078E-03
  45300.810739,     761247.83,01/09/2024,     12.19,  0.1033281E-02,  0.2359891E-03
  45300.811608,     761322.91,01/09/2024,     12.19,  0.1033277E-02,  0.2350818E-03
  45300.812477,     761397.99,01/09/2024,     12.19,  0.1033271E-02,  0.2343531E-03
  45300.813346,     761473.08,01/09/2024,     12.19,  0.1033267E-02,  0.2339464E-03
  45300.814215,     761548.16,01/09/2024,     12.19,  0.1033265E-02,  0.2340589E-03
  45300.815084,     761623.24,01/09/2024,     12.19,  0.1033261E-02,  0.2348613E-03
  45300.815953,     761698.33,01/09/2024,     12.20,  0.1033255E-02,  0.2364414E-03
  45300.816822,     761773.41,01/09/2024,     12.20,  0.1033253E-02,  0.2388297E-03
  45300.817691,     761848.49,01/09/2024,     12.20,  0.1033250E-02,  0.2420274E-03
  45300.818560,     761923.58,01/09/2024,     12.20,  0.1033246E-02,  0.2460043E-03
  45300.819429,     761998.66,01/09/2024,     12.20,  0.1033243E-02,  0.2507146E-03
  45300.820290,     762073.06,01/09/2024,     12.20,  0.1023831E-02,  0.2537157E-03
  45300.821139,     762146.44,01/09/2024,     12.20,  0.1009724E-02,  0.2559477E-03
  45300.821977,     762218.83,01/09/2024,     12.20,  0.9962693E-03,  0.2586277E-03
  45300.822805,     762290.31,01/09/2024,     12.20,  0.9835662E-03,  0.2617144E-03
  45300.823622,     762360.91,01/09/2024,     12.20,  0.9715835E-03,  0.2651417E-03
  45300.824429,     762430.69,01/09/2024,     12.20,  0.9601536E-03,  0.2688227E-03
  45300.825228,     762499.66,01/09/2024,     12.20,  0.9491638E-03,  0.2726768E-03
  45300.826017,     762567.90,01/09/2024,     12.20,  0.9389808E-03,  0.2767581E-03
  45300.826799,     762635.43,01/09/2024,     12.20,  0.9292171E-03,  0.2808711E-03
  45300.827573,     762702.27,01/09/2024,     12.20,  0.9198639E-03,  0.2848652E-03
  45300.828339,     762768.48,01/09/2024,     12.20,  0.9110746E-03,  0.2886296E-03
  45300.829098,     762834.08,01/09/2024,     12.20,  0.9026272E-03,  0.2920770E-03
  45300.829850,     762899.08,01/09/2024,     12.20,  0.8944656E-03,  0.2952780E-03
  45300.830596,     762963.54,01/09/2024,     12.20,  0.8870047E-03,  0.2984425E-03
  45300.831337,     763027.55,01/09/2024,     12.19,  0.8808364E-03,  0.3017325E-03
  45300.832074,     763091.16,01/09/2024,     12.18,  0.8753873E-03,  0.3047730E-03
  45300.832326,     763112.93,01/09/2024,     12.17,  0.2995260E-03,  0.1048238E-03
  45300.832578,     763134.70,01/09/2024,     12.16,  0.2995256E-03,  0.1053301E-03
  45300.832829,     763156.47,01/09/2024,     12.16,  0.2995254E-03,  0.1057979E-03
  45300.833081,     763178.23,01/09/2024,     12.15,  0.2995253E-03,  0.1062173E-03
  45300.833333,     763200.00,01/09/2024,     12.14,  0.2995251E-03,  0.1065783E-03
  45300.833594,     763222.50,01/09/2024,     12.12,  0.3096091E-03,  0.1104684E-03
  45300.833672,     763229.28,01/09/2024,     12.12,  0.9323456E-04,  0.3328697E-04
  45300.833751,     763236.05,01/09/2024,     12.11,  0.9323455E-04,  0.3329950E-04
  45300.833774,     763238.08,01/09/2024,     12.11,  0.2794376E-04,  0.9980487E-05
  45300.833798,     763240.11,01/09/2024,     12.11,  0.2794375E-04,  0.9979857E-05
  45300.833828,     763242.75,01/09/2024,     12.11,  0.3633934E-04,  0.1297713E-04
  45300.833868,     763246.19,01/09/2024,     12.10,  0.4724820E-04,  0.1687089E-04
  45300.833920,     763250.65,01/09/2024,     12.10,  0.6143426E-04,  0.2193330E-04
  45300.833987,     763256.45,01/09/2024,     12.10,  0.7980449E-04,  0.2848679E-04
  45300.834074,     763263.99,01/09/2024,     12.09,  0.1037459E-03,  0.3702466E-04
  45300.834187,     763273.79,01/09/2024,     12.08,  0.1347836E-03,  0.4808798E-04
  45300.834335,     763286.52,01/09/2024,     12.07,  0.1751693E-03,  0.6247531E-04
  45300.834526,     763303.09,01/09/2024,     12.06,  0.2280502E-03,  0.8130056E-04
  45300.834776,     763324.68,01/09/2024,     12.05,  0.2970292E-03,  0.1058349E-03
  45300.835101,     763352.70,01/09/2024,     12.02,  0.3856576E-03,  0.1373233E-03
  45300.835521,     763388.99,01/09/2024,     12.00,  0.4993243E-03,  0.1776532E-03
  45300.836069,     763436.36,01/09/2024,     11.96,  0.6518954E-03,  0.2317017E-03
  45300.836777,     763497.52,01/09/2024,     11.91,  0.8415343E-03,  0.2987312E-03
  45300.837709,     763578.07,01/09/2024,     11.85,  0.1108359E-02,  0.3928152E-03
  45300.838912,     763682.00,01/09/2024,     11.77,  0.1430132E-02,  0.5057896E-03
  45300.840115,     763785.94,01/09/2024,     11.69,  0.1430124E-02,  0.5046981E-03
  45300.841318,     763889.87,01/09/2024,     11.61,  0.1430118E-02,  0.5035577E-03
  45300.842521,     763993.80,01/09/2024,     11.53,  0.1430111E-02,  0.5023635E-03
  45300.843724,     764097.74,01/09/2024,     11.45,  0.1430106E-02,  0.5011116E-03
  45300.844927,     764201.67,01/09/2024,     11.37,  0.1430099E-02,  0.4998026E-03
  45300.846130,     764305.60,01/09/2024,     11.29,  0.1430093E-02,  0.4984371E-03
  45300.847333,     764409.54,01/09/2024,     11.21,  0.1430084E-02,  0.4970158E-03
  45300.848536,     764513.47,01/09/2024,     11.13,  0.1430079E-02,  0.4955402E-03
  45300.849738,     764617.40,01/09/2024,     11.05,  0.1430073E-02,  0.4940120E-03
  45300.850941,     764721.34,01/09/2024,     10.97,  0.1430062E-02,  0.4924321E-03
  45300.852144,     764825.27,01/09/2024,     10.89,  0.1430056E-02,  0.4909242E-03
  45300.853381,     764932.08,01/09/2024,     10.81,  0.1469633E-02,  0.5028372E-03
  45300.853753,     764964.28,01/09/2024,     10.79,  0.4431239E-03,  0.1514621E-03
  45300.854126,     764996.49,01/09/2024,     10.76,  0.4431233E-03,  0.1512913E-03
  45300.854499,     765028.70,01/09/2024,     10.74,  0.4431227E-03,  0.1511206E-03
  45300.854872,     765060.90,01/09/2024,     10.72,  0.4431220E-03,  0.1509493E-03
  45300.855244,     765093.11,01/09/2024,     10.70,  0.4431215E-03,  0.1507774E-03
  45300.855617,     765125.31,01/09/2024,     10.67,  0.4431209E-03,  0.1506050E-03
  45300.855990,     765157.52,01/09/2024,     10.65,  0.4431203E-03,  0.1504320E-03
  45300.856363,     765189.72,01/09/2024,     10.63,  0.4431196E-03,  0.1502591E-03
  45300.856735,     765221.93,01/09/2024,     10.61,  0.4431194E-03,  0.1500861E-03
  45300.857216,     765263.46,01/09/2024,     10.58,  0.5713898E-03,  0.1932443E-03
  45300.857851,     765318.33,01/09/2024,     10.54,  0.7550497E-03,  0.2548578E-03
  45300.858486,     765373.21,01/09/2024,     10.51,  0.7550481E-03,  0.2543535E-03
  45300.859121,     765428.09,01/09/2024,     10.47,  0.7550457E-03,  0.2538432E-03
  45300.859757,     765482.96,01/09/2024,     10.44,  0.7550425E-03,  0.2533317E-03
  45300.860392,     765537.84,01/09/2024,     10.40,  0.7550418E-03,  0.2528199E-03
  45300.861027,     765592.72,01/09/2024,     10.37,  0.7550403E-03,  0.2523077E-03
  45300.861662,     765647.59,01/09/2024,     10.34,  0.7550391E-03,  0.2517964E-03
  45300.862297,     765702.47,01/09/2024,     10.30,  0.7550362E-03,  0.2512858E-03
  45300.862932,     765757.35,01/09/2024,     10.27,  0.7550348E-03,  0.2507747E-03
  45300.863567,     765812.22,01/09/2024,     10.24,  0.7550326E-03,  0.2502662E-03
  45300.864203,     765867.10,01/09/2024,     10.21,  0.7550305E-03,  0.2497613E-03
  45300.864838,     765921.98,01/09/2024,     10.18,  0.7550299E-03,  0.2492570E-03
  45300.865473,     765976.85,01/09/2024,     10.14,  0.7550278E-03,  0.2487536E-03
  45300.866267,     766045.45,01/09/2024,     10.11,  0.9437815E-03,  0.3101579E-03
  45300.867061,     766114.04,01/09/2024,     10.07,  0.9437785E-03,  0.3093812E-03
  45300.867855,     766182.64,01/09/2024,     10.03,  0.9437762E-03,  0.3086012E-03
  45300.868649,     766251.23,01/09/2024,     10.00,  0.9437746E-03,  0.3078284E-03
  45300.869442,     766319.83,01/09/2024,      9.96,  0.9437680E-03,  0.3070634E-03
  45300.870236,     766388.43,01/09/2024,      9.93,  0.9437639E-03,  0.3063010E-03
  45300.871030,     766457.02,01/09/2024,      9.89,  0.9437620E-03,  0.3055401E-03
  45300.871824,     766525.62,01/09/2024,      9.86,  0.9437600E-03,  0.3047862E-03
  45300.872618,     766594.21,01/09/2024,      9.82,  0.9437564E-03,  0.3040396E-03
  45300.873412,     766662.81,01/09/2024,      9.79,  0.9437519E-03,  0.3032951E-03
  45300.874206,     766731.40,01/09/2024,      9.76,  0.9437497E-03,  0.3025514E-03
  45300.875000,     766800.00,01/09/2024,      9.72,  0.9437472E-03,  0.3018120E-03
  45300.876068,     766892.31,01/09/2024,      9.68,  0.1269977E-02,  0.4048088E-03
  45300.877137,     766984.62,01/09/2024,      9.64,  0.1269971E-02,  0.4035098E-03
  45300.878205,     767076.92,01/09/2024,      9.60,  0.1269969E-02,  0.4022198E-03
  45300.879274,     767169.23,01/09/2024,      9.56,  0.1269962E-02,  0.4009329E-03
  45300.880342,     767261.54,01/09/2024,      9.52,  0.1269952E-02,  0.3996515E-03
  45300.881410,     767353.85,01/09/2024,      9.48,  0.1269945E-02,  0.3983908E-03
  45300.882479,     767446.15,01/09/2024,      9.44,  0.1269941E-02,  0.3971565E-03
  45300.883547,     767538.46,01/09/2024,      9.40,  0.1269939E-02,  0.3959352E-03
  45300.884615,     767630.77,01/09/2024,      9.37,  0.1269934E-02,  0.3947154E-03
  45300.885684,     767723.08,01/09/2024,      9.33,  0.1269929E-02,  0.3935064E-03
  45300.886752,     767815.39,01/09/2024,      9.29,  0.1269922E-02,  0.3923099E-03
  45300.887821,     767907.69,01/09/2024,      9.26,  0.1269915E-02,  0.3911297E-03
  45300.888889,     768000.00,01/09/2024,      9.23,  0.1269912E-02,  0.3899684E-03
  45300.890278,     768120.00,01/09/2024,      9.18,  0.1650878E-02,  0.5050083E-03
  45300.891667,     768240.00,01/09/2024,      9.14,  0.1650870E-02,  0.5031060E-03
  45300.893056,     768360.00,01/09/2024,      9.10,  0.1650857E-02,  0.5012078E-03
  45300.894444,     768480.00,01/09/2024,      9.05,  0.1650849E-02,  0.4993252E-03
  45300.895833,     768600.00,01/09/2024,      9.01,  0.1650842E-02,  0.4974756E-03
  45300.897222,     768720.00,01/09/2024,      8.97,  0.1650833E-02,  0.4956602E-03
  45300.898611,     768840.00,01/09/2024,      8.93,  0.1650823E-02,  0.4938932E-03
  45300.900000,     768960.00,01/09/2024,      8.89,  0.1650813E-02,  0.4921486E-03
  45300.901389,     769080.00,01/09/2024,      8.86,  0.1650802E-02,  0.4904108E-03
  45300.902778,     769200.00,01/09/2024,      8.82,  0.1650797E-02,  0.4886927E-03
  45300.904167,     769320.00,01/09/2024,      8.78,  0.1650785E-02,  0.4869950E-03
  45300.905556,     769440.00,01/09/2024,      8.75,  0.1650778E-02,  0.4853218E-03
  45300.906944,     769560.00,01/09/2024,      8.71,  0.1650766E-02,  0.4836749E-03
  45300.908333,     769680.00,01/09/2024,      8.68,  0.1650759E-02,  0.4820575E-03
  45300.910000,     769824.00,01/09/2024,      8.64,  0.1980903E-02,  0.5761728E-03
  45300.911667,     769968.00,01/09/2024,      8.60,  0.1980887E-02,  0.5739499E-03
  45300.913333,     770112.00,01/09/2024,      8.56,  0.1980874E-02,  0.5717421E-03
  45300.915000,     770256.00,01/09/2024,      8.52,  0.1980861E-02,  0.5695554E-03
  45300.916667,     770400.00,01/09/2024,      8.48,  0.1980848E-02,  0.5673982E-03
  45300.918478,     770556.52,01/09/2024,      8.44,  0.2153087E-02,  0.6142198E-03
  45300.920290,     770713.04,01/09/2024,      8.40,  0.2153068E-02,  0.6117469E-03
  45300.922101,     770869.57,01/09/2024,      8.37,  0.2153052E-02,  0.6093277E-03
  45300.923913,     771026.09,01/09/2024,      8.33,  0.2153040E-02,  0.6069604E-03
  45300.925725,     771182.61,01/09/2024,      8.29,  0.2153020E-02,  0.6046508E-03
  45300.927536,     771339.13,01/09/2024,      8.26,  0.2153008E-02,  0.6023906E-03
  45300.929348,     771495.65,01/09/2024,      8.22,  0.2152997E-02,  0.6001440E-03
