  Matnum      sand     silt    clay     bd     om   TH33       TH1500 
 1	 0.870	 0.114	 0.016	 1.580	 0.000	 -1.000	  -1.000	 'w'
 2	 0.890	 0.089	 0.021	 1.580	 0.000	 -1.000	  -1.000	 'w'
 3	 0.905	 0.075	 0.020	 1.580	 0.000	 -1.000	  -1.000	 'w'
 4	 0.920	 0.060	 0.020	 1.580	 0.000	 -1.000	  -1.000	 'w'
 5	 0.960	 0.026	 0.014	 1.580	 0.000	 -1.000	  -1.000	 'w'
 6	 0.920	 0.060	 0.020	 1.580	 0.000	 -1.000	  -1.000	 'w'
 7	 0.740	 0.212	 0.048	 1.580	 0.000	 -1.000	  -1.000	 'w'
 8	 0.740	 0.212	 0.048	 1.580	 0.000	 -1.000	  -1.000	 'w'
